Year,Month,Province,Total_Population
2023,Dec,ยโสธร,528878
2023,Jan,ชัยภูมิ,1113378
2023,Feb,ชัยภูมิ,1113378
2023,Mar,ชัยภูมิ,1113378
2023,Apr,ชัยภูมิ,1113378
2023,May,ชัยภูมิ,1113378
2023,Jun,ชัยภูมิ,1113378
2023,Jul,ชัยภูมิ,1113378
2023,Aug,ชัยภูมิ,1113378
2023,Sep,ชัยภูมิ,1113378
2023,Oct,ชัยภูมิ,1113378
2023,Nov,ชัยภูมิ,1113378
2023,Dec,ชัยภูมิ,1113378
2023,Jan,อำนาจเจริญ,374137
2023,Feb,อำนาจเจริญ,374137
2023,Mar,อำนาจเจริญ,374137
2023,Apr,อำนาจเจริญ,374137
2023,May,อำนาจเจริญ,374137
2023,Jun,อำนาจเจริญ,374137
2023,Jul,อำนาจเจริญ,374137
2023,Aug,อำนาจเจริญ,374137
2023,Sep,อำนาจเจริญ,374137
2023,Oct,อำนาจเจริญ,374137
2023,Nov,อำนาจเจริญ,374137
2023,Dec,อำนาจเจริญ,374137
2023,Jan,บึงกาฬ,420487
2023,Feb,บึงกาฬ,420487
2023,Mar,บึงกาฬ,420487
2023,Apr,บึงกาฬ,420487
2023,May,บึงกาฬ,420487
2023,Jun,บึงกาฬ,420487
2023,Jul,บึงกาฬ,420487
2023,Aug,บึงกาฬ,420487
2023,Sep,บึงกาฬ,420487
2023,Oct,บึงกาฬ,420487
2023,Nov,บึงกาฬ,420487
2023,Dec,บึงกาฬ,420487
2023,Jan,หนองบัวลำภู,506872
2023,Feb,หนองบัวลำภู,506872
2023,Mar,หนองบัวลำภู,506872
2023,Apr,หนองบัวลำภู,506872
2023,May,หนองบัวลำภู,506872
2023,Jun,หนองบัวลำภู,506872
2023,Jul,หนองบัวลำภู,506872
2023,Aug,หนองบัวลำภู,506872
2023,Sep,หนองบัวลำภู,506872
2023,Oct,หนองบัวลำภู,506872
2023,Nov,หนองบัวลำภู,506872
2023,Dec,หนองบัวลำภู,506872
2023,Jan,ขอนแก่น,1779373
2023,Feb,ขอนแก่น,1779373
2023,Mar,ขอนแก่น,1779373
2023,Apr,ขอนแก่น,1779373
2023,May,ขอนแก่น,1779373
2023,Jun,ขอนแก่น,1779373
2023,Jul,ขอนแก่น,1779373
2023,Aug,ขอนแก่น,1779373
2023,Sep,ขอนแก่น,1779373
2023,Oct,ขอนแก่น,1779373
2023,Nov,ขอนแก่น,1779373
2023,Dec,ขอนแก่น,1779373
2023,Jan,อุดรธานี,1558528
2023,Feb,อุดรธานี,1558528
2023,Mar,อุดรธานี,1558528
2023,Apr,อุดรธานี,1558528
2023,May,อุดรธานี,1558528
2023,Jun,อุดรธานี,1558528
2023,Jul,อุดรธานี,1558528
2023,Aug,อุดรธานี,1558528
2023,Sep,อุดรธานี,1558528
2023,Oct,อุดรธานี,1558528
2023,Nov,อุดรธานี,1558528
2023,Dec,อุดรธานี,1558528
2023,Jan,เลย,635142
2023,Feb,เลย,635142
2023,Mar,เลย,635142
2023,Apr,เลย,635142
2023,May,เลย,635142
2023,Jun,เลย,635142
2023,Jul,เลย,635142
2023,Aug,เลย,635142
2023,Sep,เลย,635142
2023,Oct,เลย,635142
2023,Nov,เลย,635142
2023,Dec,เลย,635142
2023,Jan,หนองคาย,514021
2023,Feb,หนองคาย,514021
2023,Mar,หนองคาย,514021
2023,Apr,หนองคาย,514021
2023,May,หนองคาย,514021
2023,Jun,หนองคาย,514021
2023,Jul,หนองคาย,514021
2023,Aug,หนองคาย,514021
2023,Sep,หนองคาย,514021
2023,Oct,หนองคาย,514021
2023,Nov,หนองคาย,514021
2023,Dec,หนองคาย,514021
2023,Jan,มหาสารคาม,937915
2023,Feb,มหาสารคาม,937915
2023,Mar,มหาสารคาม,937915
2023,Apr,มหาสารคาม,937915
2023,May,มหาสารคาม,937915
2023,Jun,มหาสารคาม,937915
2023,Jul,มหาสารคาม,937915
2023,Aug,มหาสารคาม,937915
2023,Sep,มหาสารคาม,937915
2023,Oct,มหาสารคาม,937915
2023,Nov,มหาสารคาม,937915
2023,Dec,มหาสารคาม,937915
2023,Jan,ร้อยเอ็ด,1284836
2023,Feb,ร้อยเอ็ด,1284836
2023,Mar,ร้อยเอ็ด,1284836
2023,Apr,ร้อยเอ็ด,1284836
2023,May,ร้อยเอ็ด,1284836
2023,Jun,ร้อยเอ็ด,1284836
2023,Jul,ร้อยเอ็ด,1284836
2023,Aug,ร้อยเอ็ด,1284836
2023,Sep,ร้อยเอ็ด,1284836
2023,Oct,ร้อยเอ็ด,1284836
2023,Nov,ร้อยเอ็ด,1284836
2023,Dec,ร้อยเอ็ด,1284836
2023,Jan,กาฬสินธุ์,968065
2023,Feb,กาฬสินธุ์,968065
2023,Mar,กาฬสินธุ์,968065
2023,Apr,กาฬสินธุ์,968065
2023,May,กาฬสินธุ์,968065
2023,Jun,กาฬสินธุ์,968065
2023,Jul,กาฬสินธุ์,968065
2023,Aug,กาฬสินธุ์,968065
2023,Sep,กาฬสินธุ์,968065
2023,Oct,กาฬสินธุ์,968065
2023,Nov,กาฬสินธุ์,968065
2023,Dec,กาฬสินธุ์,968065
2023,Jan,สกลนคร,1142657
2023,Feb,สกลนคร,1142657
2023,Mar,สกลนคร,1142657
2023,Apr,สกลนคร,1142657
2023,May,สกลนคร,1142657
2023,Jun,สกลนคร,1142657
2023,Jul,สกลนคร,1142657
2023,Aug,สกลนคร,1142657
2023,Sep,สกลนคร,1142657
2023,Oct,สกลนคร,1142657
2023,Nov,สกลนคร,1142657
2023,Dec,สกลนคร,1142657
2023,Jan,นครพนม,714284
2023,Feb,นครพนม,714284
2023,Mar,นครพนม,714284
2023,Apr,นครพนม,714284
2023,May,นครพนม,714284
2023,Jun,นครพนม,714284
2023,Jul,นครพนม,714284
2023,Aug,นครพนม,714284
2023,Sep,นครพนม,714284
2023,Oct,นครพนม,714284
2023,Nov,นครพนม,714284
2023,Dec,นครพนม,714284
2023,Jan,มุกดาหาร,351595
2023,Feb,มุกดาหาร,351595
2023,Mar,มุกดาหาร,351595
2023,Apr,มุกดาหาร,351595
2023,May,มุกดาหาร,351595
2023,Jun,มุกดาหาร,351595
2023,Jul,มุกดาหาร,351595
2023,Aug,มุกดาหาร,351595
2023,Sep,มุกดาหาร,351595
2023,Oct,มุกดาหาร,351595
2023,Nov,มุกดาหาร,351595
2023,Dec,มุกดาหาร,351595
2023,Jan,เชียงใหม่,1797075
2023,Feb,เชียงใหม่,1797075
2023,Mar,เชียงใหม่,1797075
2023,Apr,เชียงใหม่,1797075
2023,May,เชียงใหม่,1797075
2023,Jun,เชียงใหม่,1797075
2023,Jul,เชียงใหม่,1797075
2023,Aug,เชียงใหม่,1797075
2023,Sep,เชียงใหม่,1797075
2023,Oct,เชียงใหม่,1797075
2023,Nov,เชียงใหม่,1797075
2023,Dec,เชียงใหม่,1797075
2023,Jan,ลำพูน,398440
2023,Feb,ลำพูน,398440
2023,Mar,ลำพูน,398440
2023,Apr,ลำพูน,398440
2023,May,ลำพูน,398440
2023,Jun,ลำพูน,398440
2023,Jul,ลำพูน,398440
2023,Aug,ลำพูน,398440
2023,Sep,ลำพูน,398440
2023,Oct,ลำพูน,398440
2023,Nov,ลำพูน,398440
2023,Dec,ลำพูน,398440
2023,Jan,ลำปาง,711478
2023,Feb,ลำปาง,711478
2023,Mar,ลำปาง,711478
2023,Apr,ลำปาง,711478
2023,May,ลำปาง,711478
2023,Jun,ลำปาง,711478
2023,Jul,ลำปาง,711478
2023,Aug,ลำปาง,711478
2023,Sep,ลำปาง,711478
2023,Oct,ลำปาง,711478
2023,Nov,ลำปาง,711478
2023,Dec,ลำปาง,711478
2023,Jan,อุตรดิตถ์,439629
2023,Feb,อุตรดิตถ์,439629
2023,Mar,อุตรดิตถ์,439629
2023,Apr,อุตรดิตถ์,439629
2023,May,อุตรดิตถ์,439629
2023,Jun,อุตรดิตถ์,439629
2023,Jul,อุตรดิตถ์,439629
2023,Aug,อุตรดิตถ์,439629
2023,Sep,อุตรดิตถ์,439629
2023,Oct,อุตรดิตถ์,439629
2023,Nov,อุตรดิตถ์,439629
2023,Dec,อุตรดิตถ์,439629
2023,Jan,แพร่,426331
2023,Feb,แพร่,426331
2023,Mar,แพร่,426331
2023,Apr,แพร่,426331
2023,May,แพร่,426331
2023,Jun,แพร่,426331
2023,Jul,แพร่,426331
2023,Aug,แพร่,426331
2023,Sep,แพร่,426331
2023,Oct,แพร่,426331
2023,Nov,แพร่,426331
2023,Dec,แพร่,426331
2023,Jan,น่าน,472722
2023,Feb,น่าน,472722
2023,Mar,น่าน,472722
2023,Apr,น่าน,472722
2023,May,น่าน,472722
2023,Jun,น่าน,472722
2023,Jul,น่าน,472722
2023,Aug,น่าน,472722
2023,Sep,น่าน,472722
2023,Oct,น่าน,472722
2023,Nov,น่าน,472722
2023,Dec,น่าน,472722
2023,Jan,พะเยา,458287
2023,Feb,พะเยา,458287
2023,Mar,พะเยา,458287
2023,Apr,พะเยา,458287
2023,May,พะเยา,458287
2023,Jun,พะเยา,458287
2023,Jul,พะเยา,458287
2023,Aug,พะเยา,458287
2023,Sep,พะเยา,458287
2023,Oct,พะเยา,458287
2023,Nov,พะเยา,458287
2023,Dec,พะเยา,458287
2023,Jan,เชียงราย,1298977
2023,Feb,เชียงราย,1298977
2023,Mar,เชียงราย,1298977
2023,Apr,เชียงราย,1298977
2023,May,เชียงราย,1298977
2023,Jun,เชียงราย,1298977
2023,Jul,เชียงราย,1298977
2023,Aug,เชียงราย,1298977
2023,Sep,เชียงราย,1298977
2023,Oct,เชียงราย,1298977
2023,Nov,เชียงราย,1298977
2023,Dec,เชียงราย,1298977
2023,Jan,แม่ฮ่องสอน,287644
2023,Feb,แม่ฮ่องสอน,287644
2023,Mar,แม่ฮ่องสอน,287644
2023,Apr,แม่ฮ่องสอน,287644
2023,May,แม่ฮ่องสอน,287644
2023,Jun,แม่ฮ่องสอน,287644
2023,Jul,แม่ฮ่องสอน,287644
2023,Aug,แม่ฮ่องสอน,287644
2023,Sep,แม่ฮ่องสอน,287644
2023,Oct,แม่ฮ่องสอน,287644
2023,Nov,แม่ฮ่องสอน,287644
2023,Dec,แม่ฮ่องสอน,287644
2023,Jan,นครสวรรค์,1021883
2023,Feb,นครสวรรค์,1021883
2023,Mar,นครสวรรค์,1021883
2023,Apr,นครสวรรค์,1021883
2023,May,นครสวรรค์,1021883
2023,Jun,นครสวรรค์,1021883
2023,Jul,นครสวรรค์,1021883
2023,Aug,นครสวรรค์,1021883
2023,Sep,นครสวรรค์,1021883
2023,Oct,นครสวรรค์,1021883
2023,Nov,นครสวรรค์,1021883
2023,Dec,นครสวรรค์,1021883
2023,Jan,อุทัยธานี,322273
2023,Feb,อุทัยธานี,322273
2023,Mar,อุทัยธานี,322273
2023,Apr,อุทัยธานี,322273
2023,May,อุทัยธานี,322273
2023,Jun,อุทัยธานี,322273
2023,Jul,อุทัยธานี,322273
2023,Aug,อุทัยธานี,322273
2023,Sep,อุทัยธานี,322273
2023,Oct,อุทัยธานี,322273
2023,Nov,อุทัยธานี,322273
2023,Dec,อุทัยธานี,322273
2023,Jan,กำแพงเพชร,704948
2023,Feb,กำแพงเพชร,704948
2023,Mar,กำแพงเพชร,704948
2023,Apr,กำแพงเพชร,704948
2023,May,กำแพงเพชร,704948
2023,Jun,กำแพงเพชร,704948
2023,Jul,กำแพงเพชร,704948
2023,Aug,กำแพงเพชร,704948
2023,Sep,กำแพงเพชร,704948
2023,Oct,กำแพงเพชร,704948
2023,Nov,กำแพงเพชร,704948
2023,Dec,กำแพงเพชร,704948
2023,Jan,ตาก,691714
2023,Feb,ตาก,691714
2023,Mar,ตาก,691714
2023,Apr,ตาก,691714
2023,May,ตาก,691714
2023,Jun,ตาก,691714
2023,Jul,ตาก,691714
2023,Aug,ตาก,691714
2023,Sep,ตาก,691714
2023,Oct,ตาก,691714
2023,Nov,ตาก,691714
2023,Dec,ตาก,691714
2023,Jan,สุโขทัย,577866
2023,Feb,สุโขทัย,577866
2023,Mar,สุโขทัย,577866
2023,Apr,สุโขทัย,577866
2023,May,สุโขทัย,577866
2023,Jun,สุโขทัย,577866
2023,Jul,สุโขทัย,577866
2023,Aug,สุโขทัย,577866
2023,Sep,สุโขทัย,577866
2023,Oct,สุโขทัย,577866
2023,Nov,สุโขทัย,577866
2023,Dec,สุโขทัย,577866
2023,Jan,พิษณุโลก,841729
2023,Feb,พิษณุโลก,841729
2023,Mar,พิษณุโลก,841729
2023,Apr,พิษณุโลก,841729
2023,May,พิษณุโลก,841729
2023,Jun,พิษณุโลก,841729
2023,Jul,พิษณุโลก,841729
2023,Aug,พิษณุโลก,841729
2023,Sep,พิษณุโลก,841729
2023,Oct,พิษณุโลก,841729
2023,Nov,พิษณุโลก,841729
2023,Dec,พิษณุโลก,841729
2023,Jan,พิจิตร,521907
2023,Feb,พิจิตร,521907
2023,Mar,พิจิตร,521907
2023,Apr,พิจิตร,521907
2023,May,พิจิตร,521907
2023,Jun,พิจิตร,521907
2023,Jul,พิจิตร,521907
2023,Aug,พิจิตร,521907
2023,Sep,พิจิตร,521907
2023,Oct,พิจิตร,521907
2023,Nov,พิจิตร,521907
2023,Dec,พิจิตร,521907
2023,Jan,เพชรบูรณ์,967421
2023,Feb,เพชรบูรณ์,967421
2023,Mar,เพชรบูรณ์,967421
2023,Apr,เพชรบูรณ์,967421
2023,May,เพชรบูรณ์,967421
2023,Jun,เพชรบูรณ์,967421
2023,Jul,เพชรบูรณ์,967421
2023,Aug,เพชรบูรณ์,967421
2023,Sep,เพชรบูรณ์,967421
2023,Oct,เพชรบูรณ์,967421
2023,Nov,เพชรบูรณ์,967421
2023,Dec,เพชรบูรณ์,967421
2023,Jan,ราชบุรี,864746
2023,Feb,ราชบุรี,864746
2023,Mar,ราชบุรี,864746
2023,Apr,ราชบุรี,864746
2023,May,ราชบุรี,864746
2023,Jun,ราชบุรี,864746
2023,Jul,ราชบุรี,864746
2023,Aug,ราชบุรี,864746
2023,Sep,ราชบุรี,864746
