Year,Month,Province,New_Factories
2024,Oct,ตรัง,13
2024,Nov,ตรัง,13
2024,Dec,ตรัง,13
2020,Jan,ตราด,10
2020,Feb,ตราด,10
2020,Mar,ตราด,10
2020,Apr,ตราด,10
2020,May,ตราด,10
2020,Jun,ตราด,10
2020,Jul,ตราด,10
2020,Aug,ตราด,10
2020,Sep,ตราด,10
2020,Oct,ตราด,10
2020,Nov,ตราด,10
2020,Dec,ตราด,10
2021,Jan,ตราด,8
2021,Feb,ตราด,8
2021,Mar,ตราด,8
2021,Apr,ตราด,8
2021,May,ตราด,8
2021,Jun,ตราด,8
2021,Jul,ตราด,8
2021,Aug,ตราด,8
2021,Sep,ตราด,8
2021,Oct,ตราด,8
2021,Nov,ตราด,8
2021,Dec,ตราด,8
2022,Jan,ตราด,17
2022,Feb,ตราด,17
2022,Mar,ตราด,17
2022,Apr,ตราด,17
2022,May,ตราด,17
2022,Jun,ตราด,17
2022,Jul,ตราด,17
2022,Aug,ตราด,17
2022,Sep,ตราด,17
2022,Oct,ตราด,17
2022,Nov,ตราด,17
2022,Dec,ตราด,17
2023,Jan,ตราด,4
2023,Feb,ตราด,4
2023,Mar,ตราด,4
2023,Apr,ตราด,4
2023,May,ตราด,4
2023,Jun,ตราด,4
2023,Jul,ตราด,4
2023,Aug,ตราด,4
2023,Sep,ตราด,4
2023,Oct,ตราด,4
2023,Nov,ตราด,4
2023,Dec,ตราด,4
2024,Jan,ตราด,3
2024,Feb,ตราด,3
2024,Mar,ตราด,3
2024,Apr,ตราด,3
2024,May,ตราด,3
2024,Jun,ตราด,3
2024,Jul,ตราด,3
2024,Aug,ตราด,3
2024,Sep,ตราด,3
2024,Oct,ตราด,3
2024,Nov,ตราด,3
2024,Dec,ตราด,3
2020,Jan,ตาก,14
2020,Feb,ตาก,14
2020,Mar,ตาก,14
2020,Apr,ตาก,14
2020,May,ตาก,14
2020,Jun,ตาก,14
2020,Jul,ตาก,14
2020,Aug,ตาก,14
2020,Sep,ตาก,14
2020,Oct,ตาก,14
2020,Nov,ตาก,14
2020,Dec,ตาก,14
2021,Jan,ตาก,4
2021,Feb,ตาก,4
2021,Mar,ตาก,4
2021,Apr,ตาก,4
2021,May,ตาก,4
2021,Jun,ตาก,4
2021,Jul,ตาก,4
2021,Aug,ตาก,4
2021,Sep,ตาก,4
2021,Oct,ตาก,4
2021,Nov,ตาก,4
2021,Dec,ตาก,4
2022,Jan,ตาก,6
2022,Feb,ตาก,6
2022,Mar,ตาก,6
2022,Apr,ตาก,6
2022,May,ตาก,6
2022,Jun,ตาก,6
2022,Jul,ตาก,6
2022,Aug,ตาก,6
2022,Sep,ตาก,6
2022,Oct,ตาก,6
2022,Nov,ตาก,6
2022,Dec,ตาก,6
2023,Jan,ตาก,10
2023,Feb,ตาก,10
2023,Mar,ตาก,10
2023,Apr,ตาก,10
2023,May,ตาก,10
2023,Jun,ตาก,10
2023,Jul,ตาก,10
2023,Aug,ตาก,10
2023,Sep,ตาก,10
2023,Oct,ตาก,10
2023,Nov,ตาก,10
2023,Dec,ตาก,10
2024,Jan,ตาก,8
2024,Feb,ตาก,8
2024,Mar,ตาก,8
2024,Apr,ตาก,8
2024,May,ตาก,8
2024,Jun,ตาก,8
2024,Jul,ตาก,8
2024,Aug,ตาก,8
2024,Sep,ตาก,8
2024,Oct,ตาก,8
2024,Nov,ตาก,8
2024,Dec,ตาก,8
2020,Jan,นครนายก,2
2020,Feb,นครนายก,2
2020,Mar,นครนายก,2
2020,Apr,นครนายก,2
2020,May,นครนายก,2
2020,Jun,นครนายก,2
2020,Jul,นครนายก,2
2020,Aug,นครนายก,2
2020,Sep,นครนายก,2
2020,Oct,นครนายก,2
2020,Nov,นครนายก,2
2020,Dec,นครนายก,2
2021,Jan,นครนายก,1
2021,Feb,นครนายก,1
2021,Mar,นครนายก,1
2021,Apr,นครนายก,1
2021,May,นครนายก,1
2021,Jun,นครนายก,1
2021,Jul,นครนายก,1
2021,Aug,นครนายก,1
2021,Sep,นครนายก,1
2021,Oct,นครนายก,1
2021,Nov,นครนายก,1
2021,Dec,นครนายก,1
2022,Jan,นครนายก,0
2022,Feb,นครนายก,0
2022,Mar,นครนายก,0
2022,Apr,นครนายก,0
2022,May,นครนายก,0
2022,Jun,นครนายก,0
2022,Jul,นครนายก,0
2022,Aug,นครนายก,0
2022,Sep,นครนายก,0
2022,Oct,นครนายก,0
2022,Nov,นครนายก,0
2022,Dec,นครนายก,0
2023,Jan,นครนายก,2
2023,Feb,นครนายก,2
2023,Mar,นครนายก,2
2023,Apr,นครนายก,2
2023,May,นครนายก,2
2023,Jun,นครนายก,2
2023,Jul,นครนายก,2
2023,Aug,นครนายก,2
2023,Sep,นครนายก,2
2023,Oct,นครนายก,2
2023,Nov,นครนายก,2
2023,Dec,นครนายก,2
2024,Jan,นครนายก,4
2024,Feb,นครนายก,4
2024,Mar,นครนายก,4
2024,Apr,นครนายก,4
2024,May,นครนายก,4
2024,Jun,นครนายก,4
2024,Jul,นครนายก,4
2024,Aug,นครนายก,4
2024,Sep,นครนายก,4
2024,Oct,นครนายก,4
2024,Nov,นครนายก,4
2024,Dec,นครนายก,4
2020,Jan,นครปฐม,116
2020,Feb,นครปฐม,116
2020,Mar,นครปฐม,116
2020,Apr,นครปฐม,116
2020,May,นครปฐม,116
2020,Jun,นครปฐม,116
2020,Jul,นครปฐม,116
2020,Aug,นครปฐม,116
2020,Sep,นครปฐม,116
2020,Oct,นครปฐม,116
2020,Nov,นครปฐม,116
2020,Dec,นครปฐม,116
2021,Jan,นครปฐม,122
2021,Feb,นครปฐม,122
2021,Mar,นครปฐม,122
2021,Apr,นครปฐม,122
2021,May,นครปฐม,122
2021,Jun,นครปฐม,122
2021,Jul,นครปฐม,122
2021,Aug,นครปฐม,122
2021,Sep,นครปฐม,122
2021,Oct,นครปฐม,122
2021,Nov,นครปฐม,122
2021,Dec,นครปฐม,122
2022,Jan,นครปฐม,69
2022,Feb,นครปฐม,69
2022,Mar,นครปฐม,69
2022,Apr,นครปฐม,69
2022,May,นครปฐม,69
2022,Jun,นครปฐม,69
2022,Jul,นครปฐม,69
2022,Aug,นครปฐม,69
2022,Sep,นครปฐม,69
2022,Oct,นครปฐม,69
2022,Nov,นครปฐม,69
2022,Dec,นครปฐม,69
2023,Jan,นครปฐม,75
2023,Feb,นครปฐม,75
2023,Mar,นครปฐม,75
2023,Apr,นครปฐม,75
2023,May,นครปฐม,75
2023,Jun,นครปฐม,75
2023,Jul,นครปฐม,75
2023,Aug,นครปฐม,75
2023,Sep,นครปฐม,75
2023,Oct,นครปฐม,75
2023,Nov,นครปฐม,75
2023,Dec,นครปฐม,75
2024,Jan,นครปฐม,86
2024,Feb,นครปฐม,86
2024,Mar,นครปฐม,86
2024,Apr,นครปฐม,86
2024,May,นครปฐม,86
2024,Jun,นครปฐม,86
2024,Jul,นครปฐม,86
2024,Aug,นครปฐม,86
2024,Sep,นครปฐม,86
2024,Oct,นครปฐม,86
2024,Nov,นครปฐม,86
2024,Dec,นครปฐม,86
2020,Jan,นครพนม,12
2020,Feb,นครพนม,12
2020,Mar,นครพนม,12
2020,Apr,นครพนม,12
2020,May,นครพนม,12
2020,Jun,นครพนม,12
2020,Jul,นครพนม,12
2020,Aug,นครพนม,12
2020,Sep,นครพนม,12
2020,Oct,นครพนม,12
2020,Nov,นครพนม,12
2020,Dec,นครพนม,12
2021,Jan,นครพนม,23
2021,Feb,นครพนม,23
2021,Mar,นครพนม,23
2021,Apr,นครพนม,23
2021,May,นครพนม,23
2021,Jun,นครพนม,23
2021,Jul,นครพนม,23
2021,Aug,นครพนม,23
2021,Sep,นครพนม,23
2021,Oct,นครพนม,23
2021,Nov,นครพนม,23
2021,Dec,นครพนม,23
2022,Jan,นครพนม,7
2022,Feb,นครพนม,7
2022,Mar,นครพนม,7
2022,Apr,นครพนม,7
2022,May,นครพนม,7
2022,Jun,นครพนม,7
2022,Jul,นครพนม,7
2022,Aug,นครพนม,7
2022,Sep,นครพนม,7
2022,Oct,นครพนม,7
2022,Nov,นครพนม,7
2022,Dec,นครพนม,7
2023,Jan,นครพนม,7
2023,Feb,นครพนม,7
2023,Mar,นครพนม,7
2023,Apr,นครพนม,7
2023,May,นครพนม,7
2023,Jun,นครพนม,7
2023,Jul,นครพนม,7
2023,Aug,นครพนม,7
2023,Sep,นครพนม,7
2023,Oct,นครพนม,7
2023,Nov,นครพนม,7
2023,Dec,นครพนม,7
2024,Jan,นครพนม,11
2024,Feb,นครพนม,11
2024,Mar,นครพนม,11
2024,Apr,นครพนม,11
2024,May,นครพนม,11
2024,Jun,นครพนม,11
2024,Jul,นครพนม,11
2024,Aug,นครพนม,11
2024,Sep,นครพนม,11
2024,Oct,นครพนม,11
2024,Nov,นครพนม,11
2024,Dec,นครพนม,11
2020,Jan,นครราชสีมา,73
2020,Feb,นครราชสีมา,73
2020,Mar,นครราชสีมา,73
2020,Apr,นครราชสีมา,73
2020,May,นครราชสีมา,73
2020,Jun,นครราชสีมา,73
2020,Jul,นครราชสีมา,73
2020,Aug,นครราชสีมา,73
2020,Sep,นครราชสีมา,73
2020,Oct,นครราชสีมา,73
2020,Nov,นครราชสีมา,73
2020,Dec,นครราชสีมา,73
2021,Jan,นครราชสีมา,70
2021,Feb,นครราชสีมา,70
2021,Mar,นครราชสีมา,70
2021,Apr,นครราชสีมา,70
2021,May,นครราชสีมา,70
2021,Jun,นครราชสีมา,70
2021,Jul,นครราชสีมา,70
2021,Aug,นครราชสีมา,70
2021,Sep,นครราชสีมา,70
2021,Oct,นครราชสีมา,70
2021,Nov,นครราชสีมา,70
2021,Dec,นครราชสีมา,70
2022,Jan,นครราชสีมา,56
2022,Feb,นครราชสีมา,56
2022,Mar,นครราชสีมา,56
2022,Apr,นครราชสีมา,56
2022,May,นครราชสีมา,56
2022,Jun,นครราชสีมา,56
2022,Jul,นครราชสีมา,56
2022,Aug,นครราชสีมา,56
2022,Sep,นครราชสีมา,56
2022,Oct,นครราชสีมา,56
2022,Nov,นครราชสีมา,56
2022,Dec,นครราชสีมา,56
2023,Jan,นครราชสีมา,32
2023,Feb,นครราชสีมา,32
2023,Mar,นครราชสีมา,32
2023,Apr,นครราชสีมา,32
2023,May,นครราชสีมา,32
2023,Jun,นครราชสีมา,32
2023,Jul,นครราชสีมา,32
2023,Aug,นครราชสีมา,32
2023,Sep,นครราชสีมา,32
2023,Oct,นครราชสีมา,32
2023,Nov,นครราชสีมา,32
2023,Dec,นครราชสีมา,32
2024,Jan,นครราชสีมา,40
2024,Feb,นครราชสีมา,40
2024,Mar,นครราชสีมา,40
2024,Apr,นครราชสีมา,40
2024,May,นครราชสีมา,40
2024,Jun,นครราชสีมา,40
2024,Jul,นครราชสีมา,40
2024,Aug,นครราชสีมา,40
2024,Sep,นครราชสีมา,40
2024,Oct,นครราชสีมา,40
2024,Nov,นครราชสีมา,40
2024,Dec,นครราชสีมา,40
2020,Jan,นครศรีธรรมราช,42
2020,Feb,นครศรีธรรมราช,42
2020,Mar,นครศรีธรรมราช,42
2020,Apr,นครศรีธรรมราช,42
2020,May,นครศรีธรรมราช,42
2020,Jun,นครศรีธรรมราช,42
2020,Jul,นครศรีธรรมราช,42
2020,Aug,นครศรีธรรมราช,42
2020,Sep,นครศรีธรรมราช,42
2020,Oct,นครศรีธรรมราช,42
2020,Nov,นครศรีธรรมราช,42
2020,Dec,นครศรีธรรมราช,42
2021,Jan,นครศรีธรรมราช,29
2021,Feb,นครศรีธรรมราช,29
2021,Mar,นครศรีธรรมราช,29
2021,Apr,นครศรีธรรมราช,29
2021,May,นครศรีธรรมราช,29
2021,Jun,นครศรีธรรมราช,29
2021,Jul,นครศรีธรรมราช,29
2021,Aug,นครศรีธรรมราช,29
2021,Sep,นครศรีธรรมราช,29
2021,Oct,นครศรีธรรมราช,29
2021,Nov,นครศรีธรรมราช,29
2021,Dec,นครศรีธรรมราช,29
2022,Jan,นครศรีธรรมราช,23
2022,Feb,นครศรีธรรมราช,23
2022,Mar,นครศรีธรรมราช,23
2022,Apr,นครศรีธรรมราช,23
2022,May,นครศรีธรรมราช,23
2022,Jun,นครศรีธรรมราช,23
2022,Jul,นครศรีธรรมราช,23
2022,Aug,นครศรีธรรมราช,23
2022,Sep,นครศรีธรรมราช,23
2022,Oct,นครศรีธรรมราช,23
2022,Nov,นครศรีธรรมราช,23
2022,Dec,นครศรีธรรมราช,23
2023,Jan,นครศรีธรรมราช,24
2023,Feb,นครศรีธรรมราช,24
2023,Mar,นครศรีธรรมราช,24
2023,Apr,นครศรีธรรมราช,24
2023,May,นครศรีธรรมราช,24
2023,Jun,นครศรีธรรมราช,24
2023,Jul,นครศรีธรรมราช,24
2023,Aug,นครศรีธรรมราช,24
2023,Sep,นครศรีธรรมราช,24
2023,Oct,นครศรีธรรมราช,24
2023,Nov,นครศรีธรรมราช,24
2023,Dec,นครศรีธรรมราช,24
2024,Jan,นครศรีธรรมราช,29
2024,Feb,นครศรีธรรมราช,29
2024,Mar,นครศรีธรรมราช,29
2024,Apr,นครศรีธรรมราช,29
2024,May,นครศรีธรรมราช,29
2024,Jun,นครศรีธรรมราช,29
2024,Jul,นครศรีธรรมราช,29
2024,Aug,นครศรีธรรมราช,29
2024,Sep,นครศรีธรรมราช,29
2024,Oct,นครศรีธรรมราช,29
2024,Nov,นครศรีธรรมราช,29
2024,Dec,นครศรีธรรมราช,29
2020,Jan,นครสวรรค์,30
2020,Feb,นครสวรรค์,30
2020,Mar,นครสวรรค์,30
2020,Apr,นครสวรรค์,30
2020,May,นครสวรรค์,30
2020,Jun,นครสวรรค์,30
2020,Jul,นครสวรรค์,30
2020,Aug,นครสวรรค์,30
2020,Sep,นครสวรรค์,30
2020,Oct,นครสวรรค์,30
2020,Nov,นครสวรรค์,30
2020,Dec,นครสวรรค์,30
2021,Jan,นครสวรรค์,26
2021,Feb,นครสวรรค์,26
2021,Mar,นครสวรรค์,26
2021,Apr,นครสวรรค์,26
2021,May,นครสวรรค์,26
2021,Jun,นครสวรรค์,26
2021,Jul,นครสวรรค์,26
2021,Aug,นครสวรรค์,26
2021,Sep,นครสวรรค์,26
2021,Oct,นครสวรรค์,26
2021,Nov,นครสวรรค์,26
2021,Dec,นครสวรรค์,26
2022,Jan,นครสวรรค์,28
2022,Feb,นครสวรรค์,28
2022,Mar,นครสวรรค์,28
2022,Apr,นครสวรรค์,28
2022,May,นครสวรรค์,28
2022,Jun,นครสวรรค์,28
2022,Jul,นครสวรรค์,28
2022,Aug,นครสวรรค์,28
2022,Sep,นครสวรรค์,28
2022,Oct,นครสวรรค์,28
2022,Nov,นครสวรรค์,28
2022,Dec,นครสวรรค์,28
2023,Jan,นครสวรรค์,22
2023,Feb,นครสวรรค์,22
2023,Mar,นครสวรรค์,22
2023,Apr,นครสวรรค์,22
2023,May,นครสวรรค์,22
2023,Jun,นครสวรรค์,22
2023,Jul,นครสวรรค์,22
2023,Aug,นครสวรรค์,22
2023,Sep,นครสวรรค์,22
2023,Oct,นครสวรรค์,22
2023,Nov,นครสวรรค์,22
2023,Dec,นครสวรรค์,22
2024,Jan,นครสวรรค์,10
2024,Feb,นครสวรรค์,10
2024,Mar,นครสวรรค์,10
2024,Apr,นครสวรรค์,10
2024,May,นครสวรรค์,10
2024,Jun,นครสวรรค์,10
2024,Jul,นครสวรรค์,10
2024,Aug,นครสวรรค์,10
2024,Sep,นครสวรรค์,10
2024,Oct,นครสวรรค์,10
2024,Nov,นครสวรรค์,10
2024,Dec,นครสวรรค์,10
2020,Jan,นนทบุรี,35
2020,Feb,นนทบุรี,35
2020,Mar,นนทบุรี,35
2020,Apr,นนทบุรี,35
2020,May,นนทบุรี,35
2020,Jun,นนทบุรี,35
2020,Jul,นนทบุรี,35
2020,Aug,นนทบุรี,35
2020,Sep,นนทบุรี,35
2020,Oct,นนทบุรี,35
2020,Nov,นนทบุรี,35
2020,Dec,นนทบุรี,35
2021,Jan,นนทบุรี,54
2021,Feb,นนทบุรี,54
2021,Mar,นนทบุรี,54
2021,Apr,นนทบุรี,54
2021,May,นนทบุรี,54
2021,Jun,นนทบุรี,54
2021,Jul,นนทบุรี,54
2021,Aug,นนทบุรี,54
2021,Sep,นนทบุรี,54
2021,Oct,นนทบุรี,54
2021,Nov,นนทบุรี,54
2021,Dec,นนทบุรี,54
2022,Jan,นนทบุรี,37
2022,Feb,นนทบุรี,37
2022,Mar,นนทบุรี,37
2022,Apr,นนทบุรี,37
2022,May,นนทบุรี,37
2022,Jun,นนทบุรี,37
2022,Jul,นนทบุรี,37
2022,Aug,นนทบุรี,37
2022,Sep,นนทบุรี,37
2022,Oct,นนทบุรี,37
2022,Nov,นนทบุรี,37
2022,Dec,นนทบุรี,37
2023,Jan,นนทบุรี,55
2023,Feb,นนทบุรี,55
2023,Mar,นนทบุรี,55
2023,Apr,นนทบุรี,55
2023,May,นนทบุรี,55
2023,Jun,นนทบุรี,55
2023,Jul,นนทบุรี,55
2023,Aug,นนทบุรี,55
2023,Sep,นนทบุรี,55
2023,Oct,นนทบุรี,55
2023,Nov,นนทบุรี,55
2023,Dec,นนทบุรี,55
2024,Jan,นนทบุรี,31
2024,Feb,นนทบุรี,31
2024,Mar,นนทบุรี,31
2024,Apr,นนทบุรี,31
2024,May,นนทบุรี,31
2024,Jun,นนทบุรี,31
2024,Jul,นนทบุรี,31
2024,Aug,นนทบุรี,31
2024,Sep,นนทบุรี,31
2024,Oct,นนทบุรี,31
2024,Nov,นนทบุรี,31
2024,Dec,นนทบุรี,31
2020,Jan,นราธิวาส,2
2020,Feb,นราธิวาส,2
2020,Mar,นราธิวาส,2
2020,Apr,นราธิวาส,2
2020,May,นราธิวาส,2
2020,Jun,นราธิวาส,2
2020,Jul,นราธิวาส,2
2020,Aug,นราธิวาส,2
2020,Sep,นราธิวาส,2
2020,Oct,นราธิวาส,2
2020,Nov,นราธิวาส,2
2020,Dec,นราธิวาส,2
2021,Jan,นราธิวาส,8
2021,Feb,นราธิวาส,8
2021,Mar,นราธิวาส,8
2021,Apr,นราธิวาส,8
2021,May,นราธิวาส,8
2021,Jun,นราธิวาส,8
2021,Jul,นราธิวาส,8
2021,Aug,นราธิวาส,8
2021,Sep,นราธิวาส,8
2021,Oct,นราธิวาส,8
2021,Nov,นราธิวาส,8
2021,Dec,นราธิวาส,8
2022,Jan,นราธิวาส,11
2022,Feb,นราธิวาส,11
2022,Mar,นราธิวาส,11
2022,Apr,นราธิวาส,11
2022,May,นราธิวาส,11
2022,Jun,นราธิวาส,11
2022,Jul,นราธิวาส,11
2022,Aug,นราธิวาส,11
2022,Sep,นราธิวาส,11
2022,Oct,นราธิวาส,11
2022,Nov,นราธิวาส,11
2022,Dec,นราธิวาส,11
2023,Jan,นราธิวาส,4
2023,Feb,นราธิวาส,4
2023,Mar,นราธิวาส,4
2023,Apr,นราธิวาส,4
2023,May,นราธิวาส,4
2023,Jun,นราธิวาส,4
2023,Jul,นราธิวาส,4
2023,Aug,นราธิวาส,4
2023,Sep,นราธิวาส,4
2023,Oct,นราธิวาส,4
2023,Nov,นราธิวาส,4
2023,Dec,นราธิวาส,4
2024,Jan,นราธิวาส,3
2024,Feb,นราธิวาส,3
2024,Mar,นราธิวาส,3
2024,Apr,นราธิวาส,3
2024,May,นราธิวาส,3
2024,Jun,นราธิวาส,3
2024,Jul,นราธิวาส,3
2024,Aug,นราธิวาส,3
2024,Sep,นราธิวาส,3
2024,Oct,นราธิวาส,3
2024,Nov,นราธิวาส,3
2024,Dec,นราธิวาส,3
2020,Jan,น่าน,5
2020,Feb,น่าน,5
2020,Mar,น่าน,5
2020,Apr,น่าน,5
2020,May,น่าน,5
2020,Jun,น่าน,5
2020,Jul,น่าน,5
2020,Aug,น่าน,5
2020,Sep,น่าน,5
2020,Oct,น่าน,5
2020,Nov,น่าน,5
2020,Dec,น่าน,5
2021,Jan,น่าน,5
2021,Feb,น่าน,5
2021,Mar,น่าน,5
2021,Apr,น่าน,5
2021,May,น่าน,5
2021,Jun,น่าน,5
2021,Jul,น่าน,5
2021,Aug,น่าน,5
2021,Sep,น่าน,5
2021,Oct,น่าน,5
2021,Nov,น่าน,5
2021,Dec,น่าน,5
2022,Jan,น่าน,29
2022,Feb,น่าน,29
2022,Mar,น่าน,29
2022,Apr,น่าน,29
2022,May,น่าน,29
2022,Jun,น่าน,29
2022,Jul,น่าน,29
2022,Aug,น่าน,29
2022,Sep,น่าน,29
2022,Oct,น่าน,29
2022,Nov,น่าน,29
2022,Dec,น่าน,29
2023,Jan,น่าน,8
2023,Feb,น่าน,8
2023,Mar,น่าน,8
2023,Apr,น่าน,8
2023,May,น่าน,8
2023,Jun,น่าน,8
2023,Jul,น่าน,8
2023,Aug,น่าน,8
2023,Sep,น่าน,8
2023,Oct,น่าน,8
2023,Nov,น่าน,8
2023,Dec,น่าน,8
2024,Jan,น่าน,5
2024,Feb,น่าน,5
2024,Mar,น่าน,5
2024,Apr,น่าน,5
2024,May,น่าน,5
2024,Jun,น่าน,5
2024,Jul,น่าน,5
2024,Aug,น่าน,5
2024,Sep,น่าน,5
2024,Oct,น่าน,5
2024,Nov,น่าน,5
2024,Dec,น่าน,5
2020,Jan,บึงกาฬ,18
2020,Feb,บึงกาฬ,18
2020,Mar,บึงกาฬ,18
2020,Apr,บึงกาฬ,18
2020,May,บึงกาฬ,18
2020,Jun,บึงกาฬ,18
2020,Jul,บึงกาฬ,18
2020,Aug,บึงกาฬ,18
2020,Sep,บึงกาฬ,18
2020,Oct,บึงกาฬ,18
2020,Nov,บึงกาฬ,18
2020,Dec,บึงกาฬ,18
2021,Jan,บึงกาฬ,17
2021,Feb,บึงกาฬ,17
2021,Mar,บึงกาฬ,17
2021,Apr,บึงกาฬ,17
2021,May,บึงกาฬ,17
2021,Jun,บึงกาฬ,17
2021,Jul,บึงกาฬ,17
2021,Aug,บึงกาฬ,17
2021,Sep,บึงกาฬ,17
2021,Oct,บึงกาฬ,17
2021,Nov,บึงกาฬ,17
2021,Dec,บึงกาฬ,17
2022,Jan,บึงกาฬ,5
2022,Feb,บึงกาฬ,5
2022,Mar,บึงกาฬ,5
2022,Apr,บึงกาฬ,5
2022,May,บึงกาฬ,5
2022,Jun,บึงกาฬ,5
2022,Jul,บึงกาฬ,5
2022,Aug,บึงกาฬ,5
2022,Sep,บึงกาฬ,5
2022,Oct,บึงกาฬ,5
2022,Nov,บึงกาฬ,5
2022,Dec,บึงกาฬ,5
2023,Jan,บึงกาฬ,9
2023,Feb,บึงกาฬ,9
2023,Mar,บึงกาฬ,9
2023,Apr,บึงกาฬ,9
2023,May,บึงกาฬ,9
2023,Jun,บึงกาฬ,9
2023,Jul,บึงกาฬ,9
2023,Aug,บึงกาฬ,9
2023,Sep,บึงกาฬ,9
2023,Oct,บึงกาฬ,9
2023,Nov,บึงกาฬ,9
2023,Dec,บึงกาฬ,9
2024,Jan,บึงกาฬ,9
2024,Feb,บึงกาฬ,9
2024,Mar,บึงกาฬ,9
2024,Apr,บึงกาฬ,9
2024,May,บึงกาฬ,9
2024,Jun,บึงกาฬ,9
2024,Jul,บึงกาฬ,9
2024,Aug,บึงกาฬ,9
2024,Sep,บึงกาฬ,9
2024,Oct,บึงกาฬ,9
2024,Nov,บึงกาฬ,9
2024,Dec,บึงกาฬ,9
2020,Jan,บุรีรัมย์,19
2020,Feb,บุรีรัมย์,19
2020,Mar,บุรีรัมย์,19
2020,Apr,บุรีรัมย์,19
2020,May,บุรีรัมย์,19
2020,Jun,บุรีรัมย์,19
2020,Jul,บุรีรัมย์,19
2020,Aug,บุรีรัมย์,19
2020,Sep,บุรีรัมย์,19
2020,Oct,บุรีรัมย์,19
2020,Nov,บุรีรัมย์,19
2020,Dec,บุรีรัมย์,19
2021,Jan,บุรีรัมย์,11
2021,Feb,บุรีรัมย์,11
2021,Mar,บุรีรัมย์,11
2021,Apr,บุรีรัมย์,11
2021,May,บุรีรัมย์,11
2021,Jun,บุรีรัมย์,11
2021,Jul,บุรีรัมย์,11
2021,Aug,บุรีรัมย์,11
2021,Sep,บุรีรัมย์,11
2021,Oct,บุรีรัมย์,11
2021,Nov,บุรีรัมย์,11
2021,Dec,บุรีรัมย์,11
2022,Jan,บุรีรัมย์,12
2022,Feb,บุรีรัมย์,12
2022,Mar,บุรีรัมย์,12
2022,Apr,บุรีรัมย์,12
2022,May,บุรีรัมย์,12
2022,Jun,บุรีรัมย์,12
2022,Jul,บุรีรัมย์,12
2022,Aug,บุรีรัมย์,12
2022,Sep,บุรีรัมย์,12
2022,Oct,บุรีรัมย์,12
2022,Nov,บุรีรัมย์,12
2022,Dec,บุรีรัมย์,12
2023,Jan,บุรีรัมย์,8
2023,Feb,บุรีรัมย์,8
2023,Mar,บุรีรัมย์,8
2023,Apr,บุรีรัมย์,8
2023,May,บุรีรัมย์,8
2023,Jun,บุรีรัมย์,8
2023,Jul,บุรีรัมย์,8
2023,Aug,บุรีรัมย์,8
2023,Sep,บุรีรัมย์,8
2023,Oct,บุรีรัมย์,8
2023,Nov,บุรีรัมย์,8
2023,Dec,บุรีรัมย์,8
2024,Jan,บุรีรัมย์,5
2024,Feb,บุรีรัมย์,5
2024,Mar,บุรีรัมย์,5
2024,Apr,บุรีรัมย์,5
2024,May,บุรีรัมย์,5
2024,Jun,บุรีรัมย์,5
2024,Jul,บุรีรัมย์,5
2024,Aug,บุรีรัมย์,5
2024,Sep,บุรีรัมย์,5
2024,Oct,บุรีรัมย์,5
2024,Nov,บุรีรัมย์,5
2024,Dec,บุรีรัมย์,5
2020,Jan,ปทุมธานี,77
2020,Feb,ปทุมธานี,77
2020,Mar,ปทุมธานี,77
2020,Apr,ปทุมธานี,77
2020,May,ปทุมธานี,77
2020,Jun,ปทุมธานี,77
2020,Jul,ปทุมธานี,77
2020,Aug,ปทุมธานี,77
2020,Sep,ปทุมธานี,77
2020,Oct,ปทุมธานี,77
2020,Nov,ปทุมธานี,77
2020,Dec,ปทุมธานี,77
2021,Jan,ปทุมธานี,100
2021,Feb,ปทุมธานี,100
2021,Mar,ปทุมธานี,100
2021,Apr,ปทุมธานี,100
2021,May,ปทุมธานี,100
2021,Jun,ปทุมธานี,100
2021,Jul,ปทุมธานี,100
2021,Aug,ปทุมธานี,100
2021,Sep,ปทุมธานี,100
2021,Oct,ปทุมธานี,100
2021,Nov,ปทุมธานี,100
2021,Dec,ปทุมธานี,100
2022,Jan,ปทุมธานี,80
2022,Feb,ปทุมธานี,80
2022,Mar,ปทุมธานี,80
2022,Apr,ปทุมธานี,80
2022,May,ปทุมธานี,80
2022,Jun,ปทุมธานี,80
2022,Jul,ปทุมธานี,80
2022,Aug,ปทุมธานี,80
2022,Sep,ปทุมธานี,80
2022,Oct,ปทุมธานี,80
2022,Nov,ปทุมธานี,80
2022,Dec,ปทุมธานี,80
2023,Jan,ปทุมธานี,106
2023,Feb,ปทุมธานี,106
2023,Mar,ปทุมธานี,106
2023,Apr,ปทุมธานี,106
2023,May,ปทุมธานี,106
2023,Jun,ปทุมธานี,106
2023,Jul,ปทุมธานี,106
2023,Aug,ปทุมธานี,106
2023,Sep,ปทุมธานี,106
2023,Oct,ปทุมธานี,106
2023,Nov,ปทุมธานี,106
2023,Dec,ปทุมธานี,106
2024,Jan,ปทุมธานี,144
2024,Feb,ปทุมธานี,144
2024,Mar,ปทุมธานี,144
2024,Apr,ปทุมธานี,144
2024,May,ปทุมธานี,144
2024,Jun,ปทุมธานี,144
2024,Jul,ปทุมธานี,144
2024,Aug,ปทุมธานี,144
2024,Sep,ปทุมธานี,144
2024,Oct,ปทุมธานี,144
2024,Nov,ปทุมธานี,144
2024,Dec,ปทุมธานี,144
2020,Jan,ประจวบคีรีขันธ์,8
