Year,Month,Province,Total_Vehicles
2021,Sep,ระยอง,801133.0
2021,Oct,ระยอง,801133.0
2021,Nov,ระยอง,801133.0
2021,Dec,ระยอง,801133.0
2022,Jan,ระยอง,828645.0
2022,Feb,ระยอง,828645.0
2022,Mar,ระยอง,828645.0
2022,Apr,ระยอง,828645.0
2022,May,ระยอง,828645.0
2022,Jun,ระยอง,828645.0
2022,Jul,ระยอง,828645.0
2022,Aug,ระยอง,828645.0
2022,Sep,ระยอง,828645.0
2022,Oct,ระยอง,828645.0
2022,Nov,ระยอง,828645.0
2022,Dec,ระยอง,828645.0
2023,Jan,ระยอง,859446.0
2023,Feb,ระยอง,859446.0
2023,Mar,ระยอง,859446.0
2023,Apr,ระยอง,859446.0
2023,May,ระยอง,859446.0
2023,Jun,ระยอง,859446.0
2023,Jul,ระยอง,859446.0
2023,Aug,ระยอง,859446.0
2023,Sep,ระยอง,859446.0
2023,Oct,ระยอง,859446.0
2023,Nov,ระยอง,859446.0
2023,Dec,ระยอง,859446.0
2024,Jan,ระยอง,
2024,Feb,ระยอง,
2024,Mar,ระยอง,
2024,Apr,ระยอง,
2024,May,ระยอง,
2024,Jun,ระยอง,
2024,Jul,ระยอง,
2024,Aug,ระยอง,
2024,Sep,ระยอง,
2024,Oct,ระยอง,
2024,Nov,ระยอง,
2024,Dec,ระยอง,
2020,Jan,จันทบุรี,416371.0
2020,Feb,จันทบุรี,416371.0
2020,Mar,จันทบุรี,416371.0
2020,Apr,จันทบุรี,416371.0
2020,May,จันทบุรี,416371.0
2020,Jun,จันทบุรี,416371.0
2020,Jul,จันทบุรี,416371.0
2020,Aug,จันทบุรี,416371.0
2020,Sep,จันทบุรี,416371.0
2020,Oct,จันทบุรี,416371.0
2020,Nov,จันทบุรี,416371.0
2020,Dec,จันทบุรี,416371.0
2021,Jan,จันทบุรี,425985.0
2021,Feb,จันทบุรี,425985.0
2021,Mar,จันทบุรี,425985.0
2021,Apr,จันทบุรี,425985.0
2021,May,จันทบุรี,425985.0
2021,Jun,จันทบุรี,425985.0
2021,Jul,จันทบุรี,425985.0
2021,Aug,จันทบุรี,425985.0
2021,Sep,จันทบุรี,425985.0
2021,Oct,จันทบุรี,425985.0
2021,Nov,จันทบุรี,425985.0
2021,Dec,จันทบุรี,425985.0
2022,Jan,จันทบุรี,435709.0
2022,Feb,จันทบุรี,435709.0
2022,Mar,จันทบุรี,435709.0
2022,Apr,จันทบุรี,435709.0
2022,May,จันทบุรี,435709.0
2022,Jun,จันทบุรี,435709.0
2022,Jul,จันทบุรี,435709.0
2022,Aug,จันทบุรี,435709.0
2022,Sep,จันทบุรี,435709.0
2022,Oct,จันทบุรี,435709.0
2022,Nov,จันทบุรี,435709.0
2022,Dec,จันทบุรี,435709.0
2023,Jan,จันทบุรี,441968.0
2023,Feb,จันทบุรี,441968.0
2023,Mar,จันทบุรี,441968.0
2023,Apr,จันทบุรี,441968.0
2023,May,จันทบุรี,441968.0
2023,Jun,จันทบุรี,441968.0
2023,Jul,จันทบุรี,441968.0
2023,Aug,จันทบุรี,441968.0
2023,Sep,จันทบุรี,441968.0
2023,Oct,จันทบุรี,441968.0
2023,Nov,จันทบุรี,441968.0
2023,Dec,จันทบุรี,441968.0
2024,Jan,จันทบุรี,
2024,Feb,จันทบุรี,
2024,Mar,จันทบุรี,
2024,Apr,จันทบุรี,
2024,May,จันทบุรี,
2024,Jun,จันทบุรี,
2024,Jul,จันทบุรี,
2024,Aug,จันทบุรี,
2024,Sep,จันทบุรี,
2024,Oct,จันทบุรี,
2024,Nov,จันทบุรี,
2024,Dec,จันทบุรี,
2020,Jan,ตราด,134286.0
2020,Feb,ตราด,134286.0
2020,Mar,ตราด,134286.0
2020,Apr,ตราด,134286.0
2020,May,ตราด,134286.0
2020,Jun,ตราด,134286.0
2020,Jul,ตราด,134286.0
2020,Aug,ตราด,134286.0
2020,Sep,ตราด,134286.0
2020,Oct,ตราด,134286.0
2020,Nov,ตราด,134286.0
2020,Dec,ตราด,134286.0
2021,Jan,ตราด,134533.0
2021,Feb,ตราด,134533.0
2021,Mar,ตราด,134533.0
2021,Apr,ตราด,134533.0
2021,May,ตราด,134533.0
2021,Jun,ตราด,134533.0
2021,Jul,ตราด,134533.0
2021,Aug,ตราด,134533.0
2021,Sep,ตราด,134533.0
2021,Oct,ตราด,134533.0
2021,Nov,ตราด,134533.0
2021,Dec,ตราด,134533.0
2022,Jan,ตราด,136727.0
2022,Feb,ตราด,136727.0
2022,Mar,ตราด,136727.0
2022,Apr,ตราด,136727.0
2022,May,ตราด,136727.0
2022,Jun,ตราด,136727.0
2022,Jul,ตราด,136727.0
2022,Aug,ตราด,136727.0
2022,Sep,ตราด,136727.0
2022,Oct,ตราด,136727.0
2022,Nov,ตราด,136727.0
2022,Dec,ตราด,136727.0
2023,Jan,ตราด,139246.0
2023,Feb,ตราด,139246.0
2023,Mar,ตราด,139246.0
2023,Apr,ตราด,139246.0
2023,May,ตราด,139246.0
2023,Jun,ตราด,139246.0
2023,Jul,ตราด,139246.0
2023,Aug,ตราด,139246.0
2023,Sep,ตราด,139246.0
2023,Oct,ตราด,139246.0
2023,Nov,ตราด,139246.0
2023,Dec,ตราด,139246.0
2024,Jan,ตราด,
2024,Feb,ตราด,
2024,Mar,ตราด,
2024,Apr,ตราด,
2024,May,ตราด,
2024,Jun,ตราด,
2024,Jul,ตราด,
2024,Aug,ตราด,
2024,Sep,ตราด,
2024,Oct,ตราด,
2024,Nov,ตราด,
2024,Dec,ตราด,
2020,Jan,ฉะเชิงเทรา,426248.0
2020,Feb,ฉะเชิงเทรา,426248.0
2020,Mar,ฉะเชิงเทรา,426248.0
2020,Apr,ฉะเชิงเทรา,426248.0
2020,May,ฉะเชิงเทรา,426248.0
2020,Jun,ฉะเชิงเทรา,426248.0
2020,Jul,ฉะเชิงเทรา,426248.0
2020,Aug,ฉะเชิงเทรา,426248.0
2020,Sep,ฉะเชิงเทรา,426248.0
2020,Oct,ฉะเชิงเทรา,426248.0
2020,Nov,ฉะเชิงเทรา,426248.0
2020,Dec,ฉะเชิงเทรา,426248.0
2021,Jan,ฉะเชิงเทรา,432354.0
2021,Feb,ฉะเชิงเทรา,432354.0
2021,Mar,ฉะเชิงเทรา,432354.0
2021,Apr,ฉะเชิงเทรา,432354.0
2021,May,ฉะเชิงเทรา,432354.0
2021,Jun,ฉะเชิงเทรา,432354.0
2021,Jul,ฉะเชิงเทรา,432354.0
2021,Aug,ฉะเชิงเทรา,432354.0
2021,Sep,ฉะเชิงเทรา,432354.0
2021,Oct,ฉะเชิงเทรา,432354.0
2021,Nov,ฉะเชิงเทรา,432354.0
2021,Dec,ฉะเชิงเทรา,432354.0
2022,Jan,ฉะเชิงเทรา,441305.0
2022,Feb,ฉะเชิงเทรา,441305.0
2022,Mar,ฉะเชิงเทรา,441305.0
2022,Apr,ฉะเชิงเทรา,441305.0
2022,May,ฉะเชิงเทรา,441305.0
2022,Jun,ฉะเชิงเทรา,441305.0
2022,Jul,ฉะเชิงเทรา,441305.0
2022,Aug,ฉะเชิงเทรา,441305.0
2022,Sep,ฉะเชิงเทรา,441305.0
2022,Oct,ฉะเชิงเทรา,441305.0
2022,Nov,ฉะเชิงเทรา,441305.0
2022,Dec,ฉะเชิงเทรา,441305.0
2023,Jan,ฉะเชิงเทรา,445967.0
2023,Feb,ฉะเชิงเทรา,445967.0
2023,Mar,ฉะเชิงเทรา,445967.0
2023,Apr,ฉะเชิงเทรา,445967.0
2023,May,ฉะเชิงเทรา,445967.0
2023,Jun,ฉะเชิงเทรา,445967.0
2023,Jul,ฉะเชิงเทรา,445967.0
2023,Aug,ฉะเชิงเทรา,445967.0
2023,Sep,ฉะเชิงเทรา,445967.0
2023,Oct,ฉะเชิงเทรา,445967.0
2023,Nov,ฉะเชิงเทรา,445967.0
2023,Dec,ฉะเชิงเทรา,445967.0
2024,Jan,ฉะเชิงเทรา,
2024,Feb,ฉะเชิงเทรา,
2024,Mar,ฉะเชิงเทรา,
2024,Apr,ฉะเชิงเทรา,
2024,May,ฉะเชิงเทรา,
2024,Jun,ฉะเชิงเทรา,
2024,Jul,ฉะเชิงเทรา,
2024,Aug,ฉะเชิงเทรา,
2024,Sep,ฉะเชิงเทรา,
2024,Oct,ฉะเชิงเทรา,
2024,Nov,ฉะเชิงเทรา,
2024,Dec,ฉะเชิงเทรา,
2020,Jan,ปราจีนบุรี,279467.0
2020,Feb,ปราจีนบุรี,279467.0
2020,Mar,ปราจีนบุรี,279467.0
2020,Apr,ปราจีนบุรี,279467.0
2020,May,ปราจีนบุรี,279467.0
2020,Jun,ปราจีนบุรี,279467.0
2020,Jul,ปราจีนบุรี,279467.0
2020,Aug,ปราจีนบุรี,279467.0
2020,Sep,ปราจีนบุรี,279467.0
2020,Oct,ปราจีนบุรี,279467.0
2020,Nov,ปราจีนบุรี,279467.0
2020,Dec,ปราจีนบุรี,279467.0
2021,Jan,ปราจีนบุรี,285652.0
2021,Feb,ปราจีนบุรี,285652.0
2021,Mar,ปราจีนบุรี,285652.0
2021,Apr,ปราจีนบุรี,285652.0
2021,May,ปราจีนบุรี,285652.0
2021,Jun,ปราจีนบุรี,285652.0
2021,Jul,ปราจีนบุรี,285652.0
2021,Aug,ปราจีนบุรี,285652.0
2021,Sep,ปราจีนบุรี,285652.0
2021,Oct,ปราจีนบุรี,285652.0
2021,Nov,ปราจีนบุรี,285652.0
2021,Dec,ปราจีนบุรี,285652.0
2022,Jan,ปราจีนบุรี,293713.0
2022,Feb,ปราจีนบุรี,293713.0
2022,Mar,ปราจีนบุรี,293713.0
2022,Apr,ปราจีนบุรี,293713.0
2022,May,ปราจีนบุรี,293713.0
2022,Jun,ปราจีนบุรี,293713.0
2022,Jul,ปราจีนบุรี,293713.0
2022,Aug,ปราจีนบุรี,293713.0
2022,Sep,ปราจีนบุรี,293713.0
2022,Oct,ปราจีนบุรี,293713.0
2022,Nov,ปราจีนบุรี,293713.0
2022,Dec,ปราจีนบุรี,293713.0
2023,Jan,ปราจีนบุรี,301296.0
2023,Feb,ปราจีนบุรี,301296.0
2023,Mar,ปราจีนบุรี,301296.0
2023,Apr,ปราจีนบุรี,301296.0
2023,May,ปราจีนบุรี,301296.0
2023,Jun,ปราจีนบุรี,301296.0
2023,Jul,ปราจีนบุรี,301296.0
2023,Aug,ปราจีนบุรี,301296.0
2023,Sep,ปราจีนบุรี,301296.0
2023,Oct,ปราจีนบุรี,301296.0
2023,Nov,ปราจีนบุรี,301296.0
2023,Dec,ปราจีนบุรี,301296.0
2024,Jan,ปราจีนบุรี,
2024,Feb,ปราจีนบุรี,
2024,Mar,ปราจีนบุรี,
2024,Apr,ปราจีนบุรี,
2024,May,ปราจีนบุรี,
2024,Jun,ปราจีนบุรี,
2024,Jul,ปราจีนบุรี,
2024,Aug,ปราจีนบุรี,
2024,Sep,ปราจีนบุรี,
2024,Oct,ปราจีนบุรี,
2024,Nov,ปราจีนบุรี,
2024,Dec,ปราจีนบุรี,
2020,Jan,นครนายก,136953.0
2020,Feb,นครนายก,136953.0
2020,Mar,นครนายก,136953.0
2020,Apr,นครนายก,136953.0
2020,May,นครนายก,136953.0
2020,Jun,นครนายก,136953.0
2020,Jul,นครนายก,136953.0
2020,Aug,นครนายก,136953.0
2020,Sep,นครนายก,136953.0
2020,Oct,นครนายก,136953.0
2020,Nov,นครนายก,136953.0
2020,Dec,นครนายก,136953.0
2021,Jan,นครนายก,139094.0
2021,Feb,นครนายก,139094.0
2021,Mar,นครนายก,139094.0
2021,Apr,นครนายก,139094.0
2021,May,นครนายก,139094.0
2021,Jun,นครนายก,139094.0
2021,Jul,นครนายก,139094.0
2021,Aug,นครนายก,139094.0
2021,Sep,นครนายก,139094.0
2021,Oct,นครนายก,139094.0
2021,Nov,นครนายก,139094.0
2021,Dec,นครนายก,139094.0
2022,Jan,นครนายก,142658.0
2022,Feb,นครนายก,142658.0
2022,Mar,นครนายก,142658.0
2022,Apr,นครนายก,142658.0
2022,May,นครนายก,142658.0
2022,Jun,นครนายก,142658.0
2022,Jul,นครนายก,142658.0
2022,Aug,นครนายก,142658.0
2022,Sep,นครนายก,142658.0
2022,Oct,นครนายก,142658.0
2022,Nov,นครนายก,142658.0
2022,Dec,นครนายก,142658.0
2023,Jan,นครนายก,146532.0
2023,Feb,นครนายก,146532.0
2023,Mar,นครนายก,146532.0
2023,Apr,นครนายก,146532.0
2023,May,นครนายก,146532.0
2023,Jun,นครนายก,146532.0
2023,Jul,นครนายก,146532.0
2023,Aug,นครนายก,146532.0
2023,Sep,นครนายก,146532.0
2023,Oct,นครนายก,146532.0
2023,Nov,นครนายก,146532.0
2023,Dec,นครนายก,146532.0
2024,Jan,นครนายก,
2024,Feb,นครนายก,
2024,Mar,นครนายก,
2024,Apr,นครนายก,
2024,May,นครนายก,
2024,Jun,นครนายก,
2024,Jul,นครนายก,
2024,Aug,นครนายก,
2024,Sep,นครนายก,
2024,Oct,นครนายก,
2024,Nov,นครนายก,
2024,Dec,นครนายก,
2020,Jan,สระแก้ว,262575.0
2020,Feb,สระแก้ว,262575.0
2020,Mar,สระแก้ว,262575.0
2020,Apr,สระแก้ว,262575.0
2020,May,สระแก้ว,262575.0
2020,Jun,สระแก้ว,262575.0
2020,Jul,สระแก้ว,262575.0
2020,Aug,สระแก้ว,262575.0
2020,Sep,สระแก้ว,262575.0
2020,Oct,สระแก้ว,262575.0
2020,Nov,สระแก้ว,262575.0
2020,Dec,สระแก้ว,262575.0
2021,Jan,สระแก้ว,274079.0
2021,Feb,สระแก้ว,274079.0
2021,Mar,สระแก้ว,274079.0
2021,Apr,สระแก้ว,274079.0
2021,May,สระแก้ว,274079.0
2021,Jun,สระแก้ว,274079.0
2021,Jul,สระแก้ว,274079.0
2021,Aug,สระแก้ว,274079.0
2021,Sep,สระแก้ว,274079.0
2021,Oct,สระแก้ว,274079.0
2021,Nov,สระแก้ว,274079.0
2021,Dec,สระแก้ว,274079.0
2022,Jan,สระแก้ว,288531.0
2022,Feb,สระแก้ว,288531.0
2022,Mar,สระแก้ว,288531.0
2022,Apr,สระแก้ว,288531.0
2022,May,สระแก้ว,288531.0
2022,Jun,สระแก้ว,288531.0
2022,Jul,สระแก้ว,288531.0
2022,Aug,สระแก้ว,288531.0
2022,Sep,สระแก้ว,288531.0
2022,Oct,สระแก้ว,288531.0
2022,Nov,สระแก้ว,288531.0
2022,Dec,สระแก้ว,288531.0
2023,Jan,สระแก้ว,300667.0
2023,Feb,สระแก้ว,300667.0
2023,Mar,สระแก้ว,300667.0
2023,Apr,สระแก้ว,300667.0
2023,May,สระแก้ว,300667.0
2023,Jun,สระแก้ว,300667.0
2023,Jul,สระแก้ว,300667.0
2023,Aug,สระแก้ว,300667.0
2023,Sep,สระแก้ว,300667.0
2023,Oct,สระแก้ว,300667.0
2023,Nov,สระแก้ว,300667.0
2023,Dec,สระแก้ว,300667.0
2024,Jan,สระแก้ว,
